forecast_date,target,date_time,q0.025,q0.25,q0.5,q0.75,q0.975
20240110,energy,2024-01-11 00:00:00,45.60397,51.054794,54.177692,52.88442,55.41254
20240110,energy,2024-01-11 01:00:00,44.54988,49.754463,51.2897,51.333683,52.965282
20240110,energy,2024-01-11 02:00:00,43.785694,48.853073,50.75935,51.28114,52.12179
20240110,energy,2024-01-11 03:00:00,44.13745,49.692894,51.2897,51.33006,52.753254
20240110,energy,2024-01-11 04:00:00,45.125927,50.542824,52.734783,52.497295,53.823483
20240110,energy,2024-01-11 05:00:00,47.071705,52.859314,56.046436,54.31355,56.468494
20240110,energy,2024-01-11 06:00:00,52.966022,59.196114,62.765682,63.63488,64.490875
20240110,energy,2024-01-11 07:00:00,57.94266,62.946392,66.40518,68.337105,69.9519
20240110,energy,2024-01-11 08:00:00,61.67314,67.05134,67.96013,69.40899,72.366135
20240110,energy,2024-01-11 09:00:00,62.67952,67.95034,69.30157,71.80413,73.95504
20240110,energy,2024-01-11 10:00:00,63.818794,69.401985,70.25778,72.45146,73.64535
20240110,energy,2024-01-11 11:00:00,64.661674,69.77183,71.19219,73.04143,74.704216
20240110,energy,2024-01-11 12:00:00,64.661674,70.0315,70.954216,73.12197,74.704216
20240110,energy,2024-01-11 13:00:00,63.53842,68.36464,69.64053,72.38366,73.71675
20240110,energy,2024-01-11 14:00:00,62.07606,67.58429,69.10353,70.988144,71.35046
20240110,energy,2024-01-11 15:00:00,60.30831,67.14572,68.33296,70.18587,71.414
20240110,energy,2024-01-11 16:00:00,61.21315,67.14572,68.265854,69.95045,71.414
20240110,energy,2024-01-11 17:00:00,63.221516,68.76599,69.58238,71.48959,72.63505
20240110,energy,2024-01-11 18:00:00,63.221516,68.118774,69.12717,71.33838,72.545944
20240110,energy,2024-01-11 19:00:00,61.299675,66.9787,68.21835,69.79874,71.01688
20240110,energy,2024-01-11 20:00:00,58.2472,63.92676,65.18627,66.674484,67.098694
20240110,energy,2024-01-11 21:00:00,55.037487,61.27195,63.307312,64.14075,64.48691
20240110,energy,2024-01-11 22:00:00,53.067574,58.053062,60.054184,61.569927,64.14252
20240110,energy,2024-01-11 23:00:00,49.939426,54.707806,57.964966,58.409412,58.05154
20240110,energy,2024-01-12 00:00:00,45.709038,51.861504,55.16106,54.05826,55.75616
20240110,energy,2024-01-12 01:00:00,44.540535,50.368446,52.734783,52.46095,53.500202
20240110,energy,2024-01-12 02:00:00,43.943558,49.692894,51.2897,51.293713,52.71579
20240110,energy,2024-01-12 03:00:00,44.09323,49.754463,51.2897,51.293713,52.753254
20240110,energy,2024-01-12 04:00:00,44.725956,50.425957,52.734783,52.46095,53.563923
20240110,energy,2024-01-12 05:00:00,46.49568,52.764244,56.046436,54.277203,56.468494
20240110,energy,2024-01-12 06:00:00,52.213734,57.848953,61.499462,61.83876,63.748207
20240110,energy,2024-01-12 07:00:00,57.329487,62.74387,66.30374,68.053375,69.99082
20240110,energy,2024-01-12 08:00:00,61.061,66.92394,67.910965,69.276436,70.8318
20240110,energy,2024-01-12 09:00:00,61.950287,67.80433,69.2524,71.02241,71.72345
20240110,energy,2024-01-12 10:00:00,63.017014,68.54202,69.7534,71.62886,72.5998
20240110,energy,2024-01-12 11:00:00,63.859894,69.08362,70.90505,72.2847,73.881226
20240110,energy,2024-01-12 12:00:00,63.017014,69.10757,70.413025,72.299385,73.19491
20240110,energy,2024-01-12 13:00:00,62.57463,68.044304,69.18388,70.891136,71.84022
20240110,energy,2024-01-12 14:00:00,60.524197,66.957565,68.59224,69.89075,71.30922
20240110,energy,2024-01-12 15:00:00,58.80568,65.85726,67.28194,69.099915,69.833275
20240110,energy,2024-01-12 16:00:00,59.583824,66.957565,68.33296,69.80053,70.85359
20240110,energy,2024-01-12 17:00:00,62.705257,68.118774,69.20424,71.46731,72.63505
20240110,energy,2024-01-12 18:00:00,62.63996,68.118774,69.20424,70.75652,72.45861
20240110,energy,2024-01-12 19:00:00,59.67035,66.31471,67.14542,68.709496,69.72008
20240110,energy,2024-01-12 20:00:00,56.55231,63.229992,64.84681,66.798035,65.65535
20240110,energy,2024-01-12 21:00:00,53.894386,59.44146,61.130226,62.69009,64.73488
20240110,energy,2024-01-12 22:00:00,51.357613,56.274967,58.86869,60.105785,61.358746
20240110,energy,2024-01-12 23:00:00,48.078087,54.040028,56.685417,57.560223,57.34143
20240110,energy,2024-01-13 00:00:00,45.045116,49.994743,52.264942,51.87529,53.913704
20240110,energy,2024-01-13 01:00:00,43.579163,48.391975,50.219666,49.550674,52.255676
20240110,energy,2024-01-13 02:00:00,42.99136,46.96678,48.403522,48.632317,51.198418
20240110,energy,2024-01-13 03:00:00,42.655163,46.281876,48.030987,47.917587,50.79501
20240110,energy,2024-01-13 04:00:00,42.806076,46.449287,48.145435,47.917587,50.79501
20240110,energy,2024-01-13 05:00:00,43.00915,46.801758,48.215687,47.930504,51.001144
20240110,energy,2024-01-13 06:00:00,43.551968,48.575554,49.563396,48.895393,51.209263
20240110,energy,2024-01-13 07:00:00,45.11064,49.76004,51.583996,51.201508,53.15924
20240110,energy,2024-01-13 08:00:00,47.618996,53.302254,55.902317,54.97123,56.52654
20240110,energy,2024-01-13 09:00:00,50.79029,55.171227,58.272774,58.740383,61.56164
20240110,energy,2024-01-13 10:00:00,52.43211,57.08711,59.4616,60.66202,63.39085
20240110,energy,2024-01-13 11:00:00,54.01079,59.28733,62.346336,62.89932,63.665615
20240110,energy,2024-01-13 12:00:00,55.0575,59.84031,62.243027,64.216705,63.765686
20240110,energy,2024-01-13 13:00:00,53.868263,59.065628,61.332794,62.839397,64.407845
20240110,energy,2024-01-13 14:00:00,52.08473,57.011013,59.483337,60.715992,64.2805
20240110,energy,2024-01-13 15:00:00,52.08473,57.011013,59.22406,60.715992,64.10164
20240110,energy,2024-01-13 16:00:00,53.66341,59.195953,61.04722,62.81705,64.37169
20240110,energy,2024-01-13 17:00:00,55.835827,61.247845,63.397842,65.164024,65.99146
20240110,energy,2024-01-13 18:00:00,55.926365,61.302593,63.397842,65.164024,65.90236
20240110,energy,2024-01-13 19:00:00,54.405712,59.592644,62.126762,63.376595,62.96594
20240110,energy,2024-01-13 20:00:00,51.202927,56.562874,57.424896,58.819553,61.858982
20240110,energy,2024-01-13 21:00:00,48.97014,54.431892,57.0506,57.09105,58.090145
20240110,energy,2024-01-13 22:00:00,48.30267,53.14779,55.154465,56.016506,56.95317
20240110,energy,2024-01-13 23:00:00,46.109753,50.92537,53.03601,53.436462,54.4124
